name,img,threeD,in: Max Height[ft],in: Average Tower Floorplate[sqft],in: Position Index,out: Plaza Analysis Area[sqft],out: Average Daylight Hours Equinox[hr],out: Facade Analysis Area[sqft],out: Area with View[sqft],out: Empire State[sqft],out: Central Park[sqft],out: East River[sqft],out: Daylight Evaluation Score[%]
0000,design_explorer_data/kpf/Images/0000.png,design_explorer_data/kpf/Json/0000.json,644.0,30000.0,5,37775.0,5.154213,488039.896373,185502.64149,57994.83454,88305.723673,50316.07596,84.538333
0001,design_explorer_data/kpf/Images/0001.png,design_explorer_data/kpf/Json/0001.json,658.0,29010.0,5,37775.0,5.154213,491133.204294,188468.947006,58768.16152,89852.377633,52359.426996,85.8025
0002,design_explorer_data/kpf/Images/0002.png,design_explorer_data/kpf/Json/0002.json,686.0,27771.428571,5,37775.0,5.154213,500970.640526,198675.0382,61227.520578,94771.095749,58819.340592,86.541667
0003,design_explorer_data/kpf/Images/0003.png,design_explorer_data/kpf/Json/0003.json,714.0,26318.181818,5,37775.0,5.154213,507438.865417,205523.994125,62844.576801,98005.208195,63297.219412,87.313333
0004,design_explorer_data/kpf/Images/0004.png,design_explorer_data/kpf/Json/0004.json,770.0,24300.0,5,37775.0,5.154213,523938.608555,222217.427817,66969.512585,106255.079764,73861.805275,87.051667
0005,design_explorer_data/kpf/Images/0005.png,design_explorer_data/kpf/Json/0005.json,840.0,21849.056604,5,37775.0,5.154213,538272.874606,236362.576905,70553.079098,113230.509894,87277.21193,86.963333
0006,design_explorer_data/kpf/Images/0006.png,design_explorer_data/kpf/Json/0006.json,672.0,28068.292683,5,37775.0,5.154213,494226.512215,192342.95021,60399.82567,91745.588292,54983.286145,86.4325
0007,design_explorer_data/kpf/Images/0007.png,design_explorer_data/kpf/Json/0007.json,700.0,26902.325581,5,37775.0,5.154213,504063.948448,202367.330631,62859.184728,96664.306408,61100.711857,87.063333
0008,design_explorer_data/kpf/Images/0008.png,design_explorer_data/kpf/Json/0008.json,728.0,25520.0,5,37775.0,5.154213,510532.173339,209027.733126,64476.240951,99898.418854,65797.94958,87.424167
0009,design_explorer_data/kpf/Images/0009.png,design_explorer_data/kpf/Json/0009.json,784.0,23608.163265,5,37775.0,5.154213,527031.916476,225527.476263,68601.176735,108148.290422,75784.156006,87.414167
0010,design_explorer_data/kpf/Images/0010.png,design_explorer_data/kpf/Json/0010.json,854.0,21266.666667,5,37775.0,5.154213,541366.182528,239861.742315,72184.743248,115315.423448,90127.045959,88.041667
0011,design_explorer_data/kpf/Images/0011.png,design_explorer_data/kpf/Json/0011.json,728.0,25840.0,5,37775.0,5.154213,513901.38468,214744.642212,65308.076955,102194.732478,70303.145236,87.524167
0012,design_explorer_data/kpf/Images/0012.png,design_explorer_data/kpf/Json/0012.json,756.0,24561.702128,5,37775.0,5.154213,520369.609571,221212.867103,66925.133178,105428.844923,75047.497212,88.005
0013,design_explorer_data/kpf/Images/0013.png,design_explorer_data/kpf/Json/0013.json,812.0,22800.0,5,37775.0,5.154213,536869.352708,237712.61024,71050.068962,113678.716492,85430.058831,87.9825
0014,design_explorer_data/kpf/Images/0014.png,design_explorer_data/kpf/Json/0014.json,882.0,20614.285714,5,37775.0,5.154213,551203.61876,252046.876292,74633.635475,120845.849517,100467.354283,88.4575
0015,design_explorer_data/kpf/Images/0015.png,design_explorer_data/kpf/Json/0015.json,784.0,23387.755102,5,37775.0,5.154213,526837.834462,230960.892285,69310.899816,109143.449588,83738.883043,87.846667
0016,design_explorer_data/kpf/Images/0016.png,design_explorer_data/kpf/Json/0016.json,840.0,21781.132075,5,37775.0,5.154213,543337.577599,247460.635423,73435.8356,117393.321157,95488.645716,88.18
0017,design_explorer_data/kpf/Images/0017.png,design_explorer_data/kpf/Json/0017.json,910.0,19758.62069,5,37775.0,5.154213,557671.843651,261794.901474,77019.402113,124560.454182,110062.371502,88.55
0018,design_explorer_data/kpf/Images/0018.png,design_explorer_data/kpf/Json/0018.json,882.0,20485.714286,5,37775.0,5.154213,552842.922979,258879.254587,75812.171945,123295.872589,109314.86084,87.878333
0019,design_explorer_data/kpf/Images/0019.png,design_explorer_data/kpf/Json/0019.json,966.0,18619.354839,5,37775.0,5.154213,574171.586788,280207.918397,81144.337898,133960.204494,127676.097761,88.365833
0020,design_explorer_data/kpf/Images/0020.png,design_explorer_data/kpf/Json/0020.json,1036.0,17104.477612,5,37775.0,5.154213,588505.85284,296881.064197,84727.904411,143357.608146,146435.224167,88.018333
0021,design_explorer_data/kpf/Images/0021.png,design_explorer_data/kpf/Json/0021.json,700.0,27237.209302,5,37775.0,5.154875,507019.304659,209323.390671,64498.866044,100656.835833,63502.900196,86.8575
0022,design_explorer_data/kpf/Images/0022.png,design_explorer_data/kpf/Json/0022.json,728.0,26160.0,5,37775.0,5.154875,516856.740891,219160.826904,66958.225103,105575.55395,69688.360308,87.876667
0023,design_explorer_data/kpf/Images/0023.png,design_explorer_data/kpf/Json/0023.json,756.0,24868.085106,5,37775.0,5.154875,523324.965782,225629.051795,68575.281325,108809.666395,74432.712284,87.889167
0024,design_explorer_data/kpf/Images/0024.png,design_explorer_data/kpf/Json/0024.json,812.0,23082.352941,5,37775.0,5.154875,539824.70892,242128.794932,72700.21711,117059.537964,84815.273903,88.138333
0025,design_explorer_data/kpf/Images/0025.png,design_explorer_data/kpf/Json/0025.json,882.0,20871.428571,5,37775.0,5.154875,554158.974971,256463.060983,76283.783623,124226.67099,99852.569355,88.459167
0026,design_explorer_data/kpf/Images/0026.png,design_explorer_data/kpf/Json/0026.json,756.0,25174.468085,5,37775.0,5.154875,526694.177124,231255.834877,69412.350745,110973.986692,79311.782803,87.838333
0027,design_explorer_data/kpf/Images/0027.png,design_explorer_data/kpf/Json/0027.json,784.0,23975.510204,5,37775.0,5.154875,533162.402015,237724.059768,71029.406968,114208.099138,83907.447255,88.418333
0028,design_explorer_data/kpf/Images/0028.png,design_explorer_data/kpf/Json/0028.json,840.0,22324.528302,5,37775.0,5.154875,549662.145152,254223.802906,75154.342752,122457.970707,95657.209928,88.731667
0029,design_explorer_data/kpf/Images/0029.png,design_explorer_data/kpf/Json/0029.json,910.0,20255.172414,5,37775.0,5.154875,563996.411203,268558.068957,78737.909265,129625.103732,110230.935714,89.086667
0030,design_explorer_data/kpf/Images/0030.png,design_explorer_data/kpf/Json/0030.json,812.0,22870.588235,5,37775.0,5.154875,539630.626906,246764.985481,73030.818398,117962.569709,93211.60763,88.265
0031,design_explorer_data/kpf/Images/0031.png,design_explorer_data/kpf/Json/0031.json,868.0,21360.0,5,37775.0,5.154875,556130.370043,263264.728618,77155.754183,126212.441278,106715.354194,88.7825
0032,design_explorer_data/kpf/Images/0032.png,design_explorer_data/kpf/Json/0032.json,938.0,19440.0,5,37775.0,5.154875,570464.636095,277598.99467,80739.320696,133379.574303,120260.745353,88.951667
0033,design_explorer_data/kpf/Images/0033.png,design_explorer_data/kpf/Json/0033.json,910.0,20131.034483,5,37775.0,5.154875,565635.715422,274304.940759,79532.090528,131732.996052,119577.902725,88.660833
0034,design_explorer_data/kpf/Images/0034.png,design_explorer_data/kpf/Json/0034.json,994.0,18356.25,5,37775.0,5.154875,586964.379232,295633.604569,84864.25648,142397.327957,137509.187089,88.880833
0035,design_explorer_data/kpf/Images/0035.png,design_explorer_data/kpf/Json/0035.json,1064.0,16904.347826,5,37775.0,5.154875,601298.645283,311648.891877,88447.822993,151167.904294,155807.32976,88.940833
0036,design_explorer_data/kpf/Images/0036.png,design_explorer_data/kpf/Json/0036.json,770.0,24300.0,5,37775.0,5.154875,528075.798788,235797.747085,69564.119792,113576.96385,83789.43526,88.3975
0037,design_explorer_data/kpf/Images/0037.png,design_explorer_data/kpf/Json/0037.json,812.0,23152.941176,5,37775.0,5.154875,542999.838247,250721.786543,73295.129656,121038.983579,94183.045385,88.901667
0038,design_explorer_data/kpf/Images/0038.png,design_explorer_data/kpf/Json/0038.json,868.0,21621.818182,5,37775.0,5.154875,559499.581384,267221.529681,77420.065441,129288.855148,107686.791949,89.404167
0039,design_explorer_data/kpf/Images/0039.png,design_explorer_data/kpf/Json/0039.json,938.0,19680.0,5,37775.0,5.154875,573833.847436,281555.795732,81003.631954,136455.988173,121232.183109,89.56
0040,design_explorer_data/kpf/Images/0040.png,design_explorer_data/kpf/Json/0040.json,840.0,22120.754717,5,37775.0,5.154875,549468.063138,258660.385059,74912.185879,124438.092329,104121.725344,89.213333
0041,design_explorer_data/kpf/Images/0041.png,design_explorer_data/kpf/Json/0041.json,896.0,20715.789474,5,37775.0,5.154875,565967.806275,275160.128196,79037.121664,132687.963897,117630.856359,89.465833
0042,design_explorer_data/kpf/Images/0042.png,design_explorer_data/kpf/Json/0042.json,966.0,18909.677419,5,37775.0,5.154875,580302.072327,289494.394248,82620.688177,139855.096923,130746.294962,89.884167
0043,design_explorer_data/kpf/Images/0043.png,design_explorer_data/kpf/Json/0043.json,938.0,19560.0,5,37775.0,5.154875,575473.151655,285820.138497,81413.458008,137824.727198,130114.399594,89.739167
0044,design_explorer_data/kpf/Images/0044.png,design_explorer_data/kpf/Json/0044.json,1022.0,17890.909091,5,37775.0,5.154875,596801.815464,307148.802307,86745.623961,148489.059103,147615.731402,89.533333
0045,design_explorer_data/kpf/Images/0045.png,design_explorer_data/kpf/Json/0045.json,1092.0,16512.676056,5,37775.0,5.154875,611136.081516,322713.449605,90329.190474,156840.026608,165452.890337,90.070833
0046,design_explorer_data/kpf/Images/0046.png,design_explorer_data/kpf/Json/0046.json,868.0,21163.636364,5,37775.0,5.155316,555936.288029,272903.079941,78913.389493,130749.051362,115811.845197,89.5
0047,design_explorer_data/kpf/Images/0047.png,design_explorer_data/kpf/Json/0047.json,924.0,19871.186441,5,37775.0,5.155316,572436.031166,289402.823078,83038.325277,138998.92293,128938.381282,89.765
0048,design_explorer_data/kpf/Images/0048.png,design_explorer_data/kpf/Json/0048.json,994.0,18187.5,5,37775.0,5.155316,586770.297218,303737.08913,86621.89179,146166.055956,141623.867328,89.900833
0049,design_explorer_data/kpf/Images/0049.png,design_explorer_data/kpf/Json/0049.json,966.0,18793.548387,5,37775.0,5.155316,581941.376546,299679.939313,85414.661622,143750.099939,141042.021813,89.730833
0050,design_explorer_data/kpf/Images/0050.png,design_explorer_data/kpf/Json/0050.json,1050.0,17241.176471,5,37775.0,5.155316,603270.040355,321008.603122,90746.827575,154414.431844,158113.401063,89.803333
0051,design_explorer_data/kpf/Images/0051.png,design_explorer_data/kpf/Json/0051.json,1120.0,15945.205479,5,37775.0,5.155316,617604.306407,336337.58669,94330.394088,162553.009003,175497.334058,90.166667
0052,design_explorer_data/kpf/Images/0052.png,design_explorer_data/kpf/Json/0052.json,1022.0,17781.818182,5,37775.0,5.155316,598441.119683,323444.499075,91269.351267,156402.505427,160288.281959,89.315
0053,design_explorer_data/kpf/Images/0053.png,design_explorer_data/kpf/Json/0053.json,1092.0,16411.267606,5,37775.0,5.155316,612775.385735,337778.765126,94852.91778,163569.638452,171484.449643,90.17
0054,design_explorer_data/kpf/Images/0054.png,design_explorer_data/kpf/Json/0054.json,1176.0,15225.974026,5,37775.0,5.155316,634104.049544,359110.014867,100185.083733,174233.970357,193003.096524,90.068333
0055,design_explorer_data/kpf/Images/0055.png,design_explorer_data/kpf/Json/0055.json,1260.0,14168.674699,5,37775.0,5.155316,654572.80824,386478.357963,105441.913707,190552.677756,217199.380179,90.595833
0056,design_explorer_data/kpf/Images/0056.png,design_explorer_data/kpf/Json/0056.json,714.0,26400.0,5,42000.0,4.960923,510112.61258,217995.030524,66346.313638,105206.29734,68052.361703,89.660833
0057,design_explorer_data/kpf/Images/0057.png,design_explorer_data/kpf/Json/0057.json,742.0,25382.608696,5,42000.0,4.960923,519950.048812,227832.466757,68805.672696,110125.015456,74653.577515,90.685833
0058,design_explorer_data/kpf/Images/0058.png,design_explorer_data/kpf/Json/0058.json,770.0,24150.0,5,42000.0,4.960923,526418.273703,234300.691648,70422.728918,113359.127902,79229.309014,90.368333
0059,design_explorer_data/kpf/Images/0059.png,design_explorer_data/kpf/Json/0059.json,826.0,22453.846154,5,42000.0,4.960923,542918.016841,250800.434785,74547.664703,121608.99947,90198.625883,90.9975
0060,design_explorer_data/kpf/Images/0060.png,design_explorer_data/kpf/Json/0060.json,896.0,20336.842105,5,42000.0,4.960923,557252.282892,265134.700836,78131.231216,128776.132496,105194.546431,91.260833
0061,design_explorer_data/kpf/Images/0061.png,design_explorer_data/kpf/Json/0061.json,770.0,24450.0,5,42000.0,4.960923,529787.485045,239592.836969,71262.415046,115357.437672,84105.756067,90.3925
0062,design_explorer_data/kpf/Images/0062.png,design_explorer_data/kpf/Json/0062.json,798.0,23304.0,5,42000.0,4.960923,536255.709936,246061.06186,72879.471269,118591.550118,89103.896593,90.940833
0063,design_explorer_data/kpf/Images/0063.png,design_explorer_data/kpf/Json/0063.json,854.0,21733.333333,5,42000.0,4.960923,552755.453073,262560.804997,77004.407053,126841.421686,101633.805935,91.5975
0064,design_explorer_data/kpf/Images/0064.png,design_explorer_data/kpf/Json/0064.json,924.0,19749.152542,5,42000.0,4.960923,567089.719125,276895.071049,80587.973566,134008.554712,115596.219994,91.905
0065,design_explorer_data/kpf/Images/0065.png,design_explorer_data/kpf/Json/0065.json,826.0,22246.153846,5,42000.0,4.960923,542723.934827,254550.823974,74688.705095,122168.339778,98625.603785,91.089167
0066,design_explorer_data/kpf/Images/0066.png,design_explorer_data/kpf/Json/0066.json,882.0,20807.142857,5,42000.0,4.960923,559223.677964,271050.567111,78813.64088,130418.211347,112326.032265,91.319167
0067,design_explorer_data/kpf/Images/0067.png,design_explorer_data/kpf/Json/0067.json,952.0,18963.934426,5,42000.0,4.960923,573557.944016,285384.833163,82397.207393,137585.344372,125656.447146,91.715833
0068,design_explorer_data/kpf/Images/0068.png,design_explorer_data/kpf/Json/0068.json,924.0,19627.118644,5,42000.0,4.960923,568729.023343,281900.678332,81189.977225,135746.870384,124999.078148,91.474167
0069,design_explorer_data/kpf/Images/0069.png,design_explorer_data/kpf/Json/0069.json,1008.0,17926.153846,5,42000.0,4.960923,590057.687153,303229.342142,86522.143177,146411.202289,142715.386234,91.368333
0070,design_explorer_data/kpf/Images/0070.png,design_explorer_data/kpf/Json/0070.json,1078.0,16525.714286,5,42000.0,4.960923,604391.953205,319019.309445,90105.70969,154971.974211,160783.037037,91.6925
0071,design_explorer_data/kpf/Images/0071.png,design_explorer_data/kpf/Json/0071.json,784.0,23608.163265,5,42000.0,4.960923,531169.10671,244007.989265,71432.501047,117804.871134,88593.875355,91.331667
0072,design_explorer_data/kpf/Images/0072.png,design_explorer_data/kpf/Json/0072.json,826.0,22523.076923,5,42000.0,4.960923,546093.146168,258932.028724,75163.510911,125266.890863,99962.870193,91.806667
0073,design_explorer_data/kpf/Images/0073.png,design_explorer_data/kpf/Json/0073.json,882.0,21064.285714,5,42000.0,4.960923,562592.889306,275431.771861,79288.446696,133516.762431,113663.298673,92.0175
0074,design_explorer_data/kpf/Images/0074.png,design_explorer_data/kpf/Json/0074.json,952.0,19200.0,5,42000.0,4.960923,576927.155357,289766.037912,82872.013208,140683.895457,126993.713554,92.398333
0075,design_explorer_data/kpf/Images/0075.png,design_explorer_data/kpf/Json/0075.json,854.0,21533.333333,5,42000.0,4.960923,552561.371059,266698.382589,76780.567134,128676.872132,109932.355625,92.135833
0076,design_explorer_data/kpf/Images/0076.png,design_explorer_data/kpf/Json/0076.json,910.0,20193.103448,5,42000.0,4.960923,569061.114197,283198.125726,80905.502918,136926.743701,123250.189175,92.2975
0077,design_explorer_data/kpf/Images/0077.png,design_explorer_data/kpf/Json/0077.json,980.0,18457.142857,5,42000.0,4.960923,583395.380248,297532.391778,84489.069431,144093.876727,136150.651499,92.746667
0078,design_explorer_data/kpf/Images/0078.png,design_explorer_data/kpf/Json/0078.json,952.0,19081.967213,5,42000.0,4.960923,578566.459576,293667.137698,83281.839263,141871.012992,135543.930626,92.2375
0079,design_explorer_data/kpf/Images/0079.png,design_explorer_data/kpf/Json/0079.json,1036.0,17480.597015,5,42000.0,4.960923,599895.123385,314995.801508,88614.005216,152535.344897,152830.286154,92.345833
0080,design_explorer_data/kpf/Images/0080.png,design_explorer_data/kpf/Json/0080.json,1106.0,16150.0,5,42000.0,4.960923,614229.389437,330534.114782,92197.571729,160872.908036,170439.539154,92.7075
0081,design_explorer_data/kpf/Images/0081.png,design_explorer_data/kpf/Json/0081.json,882.0,20614.285714,5,42000.0,4.960923,559029.59595,280411.658911,80602.27775,134628.845171,121631.535911,92.239167
0082,design_explorer_data/kpf/Images/0082.png,design_explorer_data/kpf/Json/0082.json,938.0,19380.0,5,42000.0,4.960923,575529.339088,296911.402049,84727.213535,142878.716739,134566.774531,92.813333
0083,design_explorer_data/kpf/Images/0083.png,design_explorer_data/kpf/Json/0083.json,1008.0,17760.0,5,42000.0,4.960923,589863.605139,311245.6681,88310.780048,150045.849765,147037.284298,92.609167
0084,design_explorer_data/kpf/Images/0084.png,design_explorer_data/kpf/Json/0084.json,980.0,18342.857143,5,42000.0,4.960923,585034.684467,307190.612237,87103.54988,147630.791157,146480.314141,92.689167
0085,design_explorer_data/kpf/Images/0085.png,design_explorer_data/kpf/Json/0085.json,1064.0,16852.173913,5,42000.0,4.960923,606363.348277,328519.276046,92435.715832,158295.123061,163341.888976,92.813333
0086,design_explorer_data/kpf/Images/0086.png,design_explorer_data/kpf/Json/0086.json,1134.0,15600.0,5,42000.0,4.960923,620697.614328,343255.049409,96019.282345,165850.83374,180495.330104,93.145
0087,design_explorer_data/kpf/Images/0087.png,design_explorer_data/kpf/Json/0087.json,1036.0,17373.134328,5,42000.0,4.960923,601534.427604,330186.990777,92766.044651,159899.704306,165534.080277,92.496667
0088,design_explorer_data/kpf/Images/0088.png,design_explorer_data/kpf/Json/0088.json,1106.0,16050.0,5,42000.0,4.960923,615868.693656,344521.256829,96349.611164,167066.837331,176520.443547,93.16
0089,design_explorer_data/kpf/Images/0089.png,design_explorer_data/kpf/Json/0089.json,1190.0,14907.692308,5,42000.0,4.960923,637197.357465,365849.920638,101681.777117,177731.169236,197816.356354,93.124167
0090,design_explorer_data/kpf/Images/0090.png,design_explorer_data/kpf/Json/0090.json,1274.0,13885.714286,5,42000.0,4.960923,657666.116161,392560.405241,106923.091502,193619.924078,221800.249662,93.92
0091,design_explorer_data/kpf/Images/0091.png,design_explorer_data/kpf/Json/0091.json,812.0,22800.0,5,45150.0,4.827068,541006.542942,260016.29795,74757.087881,126260.685701,99740.176376,93.053333
0092,design_explorer_data/kpf/Images/0092.png,design_explorer_data/kpf/Json/0092.json,840.0,21781.132075,5,45150.0,4.827068,547474.767833,266484.522841,76374.144103,129494.798147,106130.674381,94.0025
0093,design_explorer_data/kpf/Images/0093.png,design_explorer_data/kpf/Json/0093.json,896.0,20400.0,5,45150.0,4.827068,563974.51097,282984.265979,80499.079888,137744.669715,119639.805396,94.185833
0094,design_explorer_data/kpf/Images/0094.png,design_explorer_data/kpf/Json/0094.json,966.0,18619.354839,5,45150.0,4.827068,578308.777022,297318.53203,84082.646401,144911.802741,132755.243998,94.596667
0095,design_explorer_data/kpf/Images/0095.png,design_explorer_data/kpf/Json/0095.json,882.0,20871.428571,5,45150.0,4.827068,562398.807292,282157.339762,80105.153968,136953.193703,121549.992012,93.815
0096,design_explorer_data/kpf/Images/0096.png,design_explorer_data/kpf/Json/0096.json,938.0,19620.0,5,45150.0,4.827068,578898.550429,298657.0829,84230.089752,145203.065271,134485.230632,94.381667
0097,design_explorer_data/kpf/Images/0097.png,design_explorer_data/kpf/Json/0097.json,1008.0,17981.538462,5,45150.0,4.827068,593232.816481,312991.348951,87813.656265,152370.198297,146955.740399,94.175833
0098,design_explorer_data/kpf/Images/0098.png,design_explorer_data/kpf/Json/0098.json,980.0,18571.428571,5,45150.0,4.827068,588403.895808,308936.293087,86606.426097,149955.139688,146398.770243,94.229167
0099,design_explorer_data/kpf/Images/0099.png,design_explorer_data/kpf/Json/0099.json,1064.0,17060.869565,5,45150.0,4.827068,609732.559618,330264.956897,91938.59205,160619.471593,163260.345077,94.351667
0100,design_explorer_data/kpf/Images/0100.png,design_explorer_data/kpf/Json/0100.json,1134.0,15794.594595,5,45150.0,4.827068,624066.825669,345000.730259,95522.158563,168175.182272,180413.786205,94.649167
0101,design_explorer_data/kpf/Images/0101.png,design_explorer_data/kpf/Json/0101.json,910.0,20006.896552,5,45150.0,4.827068,568867.032183,295016.641178,83567.87859,142388.432788,133270.917337,94.460833
0102,design_explorer_data/kpf/Images/0102.png,design_explorer_data/kpf/Json/0102.json,966.0,18851.612903,5,45150.0,4.827068,585366.77532,311516.384315,87692.814374,150638.304357,145823.561028,94.74
0103,design_explorer_data/kpf/Images/0103.png,design_explorer_data/kpf/Json/0103.json,1036.0,17319.402985,5,45150.0,4.827068,599701.041372,325850.650367,91276.380887,157805.437383,157864.118238,94.763333
0104,design_explorer_data/kpf/Images/0104.png,design_explorer_data/kpf/Json/0104.json,1008.0,17870.769231,5,45150.0,4.827068,594872.120699,321409.110803,90069.150719,155390.977047,156967.423736,94.529167
0105,design_explorer_data/kpf/Images/0105.png,design_explorer_data/kpf/Json/0105.json,1092.0,16461.971831,5,45150.0,4.827068,616200.784509,342737.774613,95401.316672,166055.308952,173409.389739,95.014167
0106,design_explorer_data/kpf/Images/0106.png,design_explorer_data/kpf/Json/0106.json,1162.0,15268.421053,5,45150.0,4.827068,630535.05056,357077.212527,98984.883184,173222.441977,190114.77679,95.304167
0107,design_explorer_data/kpf/Images/0107.png,design_explorer_data/kpf/Json/0107.json,1064.0,16956.521739,5,45150.0,4.827068,611371.863837,343259.798507,95347.255744,166894.102064,176025.676915,94.625833
0108,design_explorer_data/kpf/Images/0108.png,design_explorer_data/kpf/Json/0108.json,1134.0,15697.297297,5,45150.0,4.827068,625706.129888,357594.064559,98930.822257,174061.23509,186597.603216,95.219167
0109,design_explorer_data/kpf/Images/0109.png,design_explorer_data/kpf/Json/0109.json,1218.0,14610.0,5,45150.0,4.827068,647034.793698,378922.728368,104262.988209,184725.566994,207448.047877,95.1625
0110,design_explorer_data/kpf/Images/0110.png,design_explorer_data/kpf/Json/0110.json,1302.0,13632.55814,5,45150.0,4.827068,667503.552393,404312.324122,109473.271417,199754.416722,231001.988628,96.059167
0111,design_explorer_data/kpf/Images/0111.png,design_explorer_data/kpf/Json/0111.json,952.0,19200.0,5,49500.0,4.807838,583094.844692,318337.082024,89429.247296,154027.814215,150729.989478,96.150833
0112,design_explorer_data/kpf/Images/0112.png,design_explorer_data/kpf/Json/0112.json,994.0,18131.25,5,49500.0,4.807838,591835.000211,327077.237544,91614.286176,158397.891975,157273.738943,96.1375
0113,design_explorer_data/kpf/Images/0113.png,design_explorer_data/kpf/Json/0113.json,1064.0,16695.652174,5,49500.0,4.807838,606169.266263,341411.503595,95197.852689,165565.025001,168889.515459,96.501667
0114,design_explorer_data/kpf/Images/0114.png,design_explorer_data/kpf/Json/0114.json,1036.0,17211.940298,5,49500.0,4.807838,601340.34559,336582.582923,93990.622521,163150.564665,167454.234195,95.938333
0115,design_explorer_data/kpf/Images/0115.png,design_explorer_data/kpf/Json/0115.json,1120.0,15895.890411,5,49500.0,4.807838,622669.0094,357911.246733,99322.788473,173814.896569,183476.591367,96.4875
0116,design_explorer_data/kpf/Images/0116.png,design_explorer_data/kpf/Json/0116.json,1190.0,14769.230769,5,49500.0,4.807838,637003.275452,372245.512784,102906.354986,180982.029595,199736.510271,96.393333
0117,design_explorer_data/kpf/Images/0117.png,design_explorer_data/kpf/Json/0117.json,1092.0,16360.56338,5,49500.0,4.807838,617840.088728,357482.167753,98884.337799,173888.499822,186710.964106,96.2975
0118,design_explorer_data/kpf/Images/0118.png,design_explorer_data/kpf/Json/0118.json,1162.0,15173.684211,5,49500.0,4.807838,632174.354779,371816.433805,102467.904312,181055.632848,197461.663645,96.955
0119,design_explorer_data/kpf/Images/0119.png,design_explorer_data/kpf/Json/0119.json,1246.0,14151.219512,5,49500.0,4.807838,653503.018589,393145.097615,107800.070264,191719.964753,217281.187749,96.826667
0120,design_explorer_data/kpf/Images/0120.png,design_explorer_data/kpf/Json/0120.json,1330.0,13227.272727,5,49500.0,4.807838,673971.777284,417408.093346,112979.322294,205888.909366,240591.706975,97.295833
0121,design_explorer_data/kpf/Images/0121.png,design_explorer_data/kpf/Json/0121.json,1148.0,15600.0,5,52775.0,4.858134,634339.831865,385274.743181,105887.410506,187877.295338,207500.466827,97.72
0122,design_explorer_data/kpf/Images/0122.png,design_explorer_data/kpf/Json/0122.json,1218.0,14520.0,5,52775.0,4.858134,648674.097917,399609.009232,109470.977019,195044.428364,218251.166365,97.849167
0123,design_explorer_data/kpf/Images/0123.png,design_explorer_data/kpf/Json/0123.json,1288.0,13567.058824,5,52775.0,4.858134,663008.363968,413943.275284,113054.543532,202211.56139,231581.581246,98.189167
0124,design_explorer_data/kpf/Images/0124.png,design_explorer_data/kpf/Json/0124.json,1386.0,12743.478261,5,52775.0,4.858134,690471.520422,443745.311487,119920.332645,218173.410243,259972.399175,98.685
0125,design_explorer_data/kpf/Images/0125.png,design_explorer_data/kpf/Json/0125.json,1456.0,12000.0,5,56850.0,4.822276,704805.786473,470055.498851,124606.881832,233494.126264,281611.552941,100.341667
0126,design_explorer_data/kpf/Images/0126.png,design_explorer_data/kpf/Json/0126.json,644.0,30000.0,4,37775.0,5.185208,488039.896373,186310.931868,58803.124917,88911.941455,49305.712989,84.549167
0127,design_explorer_data/kpf/Images/0127.png,design_explorer_data/kpf/Json/0127.json,658.0,29010.0,4,37775.0,5.185208,491133.204294,189479.309977,59576.451897,90458.595416,51576.160015,85.6225
0128,design_explorer_data/kpf/Images/0128.png,design_explorer_data/kpf/Json/0128.json,686.0,27771.428571,4,37775.0,5.185208,500970.640527,199301.045964,62035.810955,95377.313532,58223.0178,86.679167
0129,design_explorer_data/kpf/Images/0129.png,design_explorer_data/kpf/Json/0129.json,714.0,26318.181818,4,37775.0,5.185208,507438.865418,206146.377716,63652.867178,98611.425978,62893.074224,87.2475
0130,design_explorer_data/kpf/Images/0130.png,design_explorer_data/kpf/Json/0130.json,770.0,24300.0,4,37775.0,5.185208,523938.608555,223227.790788,67777.802962,106861.297546,74040.526566,87.059167
0131,design_explorer_data/kpf/Images/0131.png,design_explorer_data/kpf/Json/0131.json,840.0,21849.056604,4,37775.0,5.185208,538272.874607,237564.642771,71361.369475,114028.430572,85914.552266,87.1925
0132,design_explorer_data/kpf/Images/0132.png,design_explorer_data/kpf/Json/0132.json,672.0,28068.292683,4,37775.0,5.185208,494226.512216,193303.266389,60399.82567,93489.171451,53820.897372,85.991667
0133,design_explorer_data/kpf/Images/0133.png,design_explorer_data/kpf/Json/0133.json,700.0,26902.325581,4,37775.0,5.185208,504063.948448,203135.469206,62859.184728,98407.889567,60317.444876,86.659167
0134,design_explorer_data/kpf/Images/0134.png,design_explorer_data/kpf/Json/0134.json,728.0,25520.0,4,37775.0,5.185208,510532.173339,209794.059614,64476.240951,101642.002013,65014.6826,87.65
0135,design_explorer_data/kpf/Images/0135.png,design_explorer_data/kpf/Json/0135.json,784.0,23608.163265,4,37775.0,5.185208,527031.916476,226487.792442,68601.176735,109891.873582,75583.755505,87.243333
0136,design_explorer_data/kpf/Images/0136.png,design_explorer_data/kpf/Json/0136.json,854.0,21266.666667,4,37775.0,5.185208,541366.182528,240822.058494,72184.743248,117059.006607,88385.264503,87.784167
0137,design_explorer_data/kpf/Images/0137.png,design_explorer_data/kpf/Json/0137.json,728.0,25840.0,4,37775.0,5.185208,513901.38468,214178.004391,66076.787371,103761.838279,67016.335991,86.970833
